experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,original_target_id,target_id,n_objects,generator_scenario
X_target_identity_sweep,target_identity_sweep,oracle,64,21,44,0.8955239215953898,0.8955239215953898,0.0,0.0,0.0,0.0,0.19193800014491522,0.0,0.0,0.7073301310245546,0.4610105386479175,0.8955239215953898,0.0,0.0,-0.5483624017666981,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,21,42,1.35,0.0,1.0,0.0,1.0,1.0,0.7382640066105671,1.0,1.35,0.7258374015565044,0.4139216246305884,0.935697783455606,0.935697783455606,0.935697783455606,-0.3363714168570246,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,21,40,1.2230862429743823,0.7491627954484592,0.0,0.0,0.0,0.0,0.17535878247049952,0.0,0.4739234475259231,0.7258374015565044,0.4139216246305884,0.935697783455606,0.18653498800714674,0.18653498800714674,-0.3363714168570246,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,21,40,1.2448452065983668,0.7491627954484592,0.0,0.0,0.0,0.0,0.17535878247049952,0.0,0.49568241114990763,0.7258374015565044,0.4139216246305884,0.935697783455606,0.18653498800714674,0.18653498800714674,-0.3363714168570246,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,21,21,0.8700236320627841,0.05338511639644372,1.0,0.0,0.0,0.0,0.14972851588479663,1.0,0.8166385156663404,0.7258374015565044,0.4139216246305884,0.935697783455606,0.8823126670591622,0.8823126670591622,-0.3363714168570246,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,21,19,0.935697783455606,0.935697783455606,0.0,0.0,0.0,0.0,0.2083237789972601,0.0,0.0,0.7258374015565044,0.4139216246305884,0.935697783455606,0.0,0.0,-0.3363714168570246,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,21,51,1.2559082099273702,0.0,1.0,1.0,1.0,1.0,0.7216378179310552,1.0,1.2559082099273702,0.7560249083993212,0.4302887571826054,0.9153046581395795,0.9153046581395795,0.9153046581395795,-0.35440677863784775,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,21,27,1.1956397697354801,0.8660404287972456,0.0,0.0,0.0,0.0,0.10063656406121078,0.0,0.3295993409382345,0.7560249083993212,0.4302887571826054,0.9153046581395795,0.049264229342333876,0.049264229342333876,-0.35440677863784775,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,21,27,1.201090986272474,0.8660404287972456,0.0,0.0,0.0,0.0,0.10063656406121078,0.0,0.3350505574752283,0.7560249083993212,0.4302887571826054,0.9153046581395795,0.049264229342333876,0.049264229342333876,-0.35440677863784775,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,21,30,0.5714884378564109,0.8070614508805618,0.0,0.0,0.0,1.0,0.7579380063540208,0.0,-0.2355730130241509,0.7560249083993212,0.4302887571826054,0.9153046581395795,0.1082432072590177,0.1082432072590177,-0.35440677863784775,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,21,53,0.9153046581395795,0.9153046581395795,0.0,0.0,0.0,0.0,0.17704756373611705,0.0,0.0,0.7560249083993212,0.4302887571826054,0.9153046581395795,0.0,0.0,-0.35440677863784775,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,21,10,1.3112013558329658,0.0,1.0,0.0,1.0,1.0,0.7771091718964986,1.0,1.3112013558329658,0.7167609170283533,0.43619755316886916,0.9301081865965394,0.9301081865965394,0.9301081865965394,-0.40808442401877826,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,21,31,1.1967350878586098,0.7924262651275306,0.0,0.0,0.0,0.0,0.22261496745780227,0.0,0.40430882273107926,0.7167609170283533,0.43619755316886916,0.9301081865965394,0.13768192146900882,0.13768192146900882,-0.40808442401877826,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,21,31,1.2148615872430704,0.7924262651275306,0.0,0.0,0.0,0.0,0.22261496745780227,0.0,0.4224353221155398,0.7167609170283533,0.43619755316886916,0.9301081865965394,0.13768192146900882,0.13768192146900882,-0.40808442401877826,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,21,56,0.7158589996693083,0.5545974033580603,0.0,0.0,1.0,0.0,0.14593143966316177,0.0,0.16126159631124803,0.7167609170283533,0.43619755316886916,0.9301081865965394,0.3755107832384791,0.3755107832384791,-0.40808442401877826,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,21,0,0.9301081865965394,0.9301081865965394,0.0,0.0,0.0,0.0,0.2152675222222745,0.0,0.0,0.7167609170283533,0.43619755316886916,0.9301081865965394,0.0,0.0,-0.40808442401877826,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,21,40,1.3147141305992667,0.0,1.0,1.0,1.0,1.0,0.6294965108699704,1.0,1.3147141305992667,0.7250343148044243,0.454767210617688,0.9117605267014237,0.9117605267014237,0.9117605267014237,-0.49257399437788546,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,21,10,1.20152003445042,0.7804423366568354,0.0,0.0,0.0,0.0,0.11578943498322292,0.0,0.4210776977935846,0.7250343148044243,0.454767210617688,0.9117605267014237,0.13131819004458833,0.13131819004458833,-0.49257399437788546,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,21,10,1.2137021595500415,0.7804423366568354,0.0,0.0,0.0,0.0,0.11578943498322292,0.0,0.4332598228932061,0.7250343148044243,0.454767210617688,0.9117605267014237,0.13131819004458833,0.13131819004458833,-0.49257399437788546,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,21,31,0.8522376694660613,0.15166770396883017,1.0,1.0,0.0,0.0,0.17244972898256364,1.0,0.700569965497231,0.7250343148044243,0.454767210617688,0.9117605267014237,0.7600928227325936,0.7600928227325936,-0.49257399437788546,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,21,5,0.9117605267014237,0.9117605267014237,0.0,0.0,0.0,0.0,0.17471316920486862,0.0,0.0,0.7250343148044243,0.454767210617688,0.9117605267014237,0.0,0.0,-0.49257399437788546,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,21,37,1.35,0.0,1.0,1.0,1.0,1.0,0.7119236889376488,1.0,1.35,0.7133876537194939,0.4635673321542293,0.9351266344613219,0.9351266344613219,0.9351266344613219,-0.5227777419869352,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,21,35,1.1660758544649719,0.8992528416256609,0.0,0.0,0.0,0.0,0.10195257324325797,0.0,0.266823012839311,0.7133876537194939,0.4635673321542293,0.9351266344613219,0.035873792835661056,0.035873792835661056,-0.5227777419869352,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,21,35,1.1684953317458313,0.8992528416256609,0.0,0.0,0.0,0.0,0.10195257324325797,0.0,0.26924249012017043,0.7133876537194939,0.4635673321542293,0.9351266344613219,0.035873792835661056,0.035873792835661056,-0.5227777419869352,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,21,33,0.4265775590492584,0.8893818735823138,0.0,0.0,0.0,0.0,0.21388646842158426,0.0,-0.46280431453305537,0.7133876537194939,0.4635673321542293,0.9351266344613219,0.04574476087900814,0.04574476087900814,-0.5227777419869352,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,21,59,0.9351266344613219,0.9351266344613219,0.0,0.0,0.0,0.0,0.18672155706101037,0.0,0.0,0.7133876537194939,0.4635673321542293,0.9351266344613219,0.0,0.0,-0.5227777419869352,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,22,47,1.328135694862929,0.0,1.0,1.0,1.0,1.0,0.7677174677194959,1.0,1.328135694862929,0.7643459766883948,0.3759836199418835,0.9303643104637943,0.9303643104637943,0.9303643104637943,-0.546294719570939,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,22,34,1.2076485850096947,0.8237906080202192,0.0,0.0,0.0,0.0,0.1663977514868996,0.0,0.38385797698947555,0.7643459766883948,0.3759836199418835,0.9303643104637943,0.10657370244357511,0.10657370244357511,-0.546294719570939,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,22,34,1.3250370737825277,0.8237906080202192,0.0,0.0,0.0,0.0,0.1663977514868996,0.0,0.5012464657623085,0.7643459766883948,0.3759836199418835,0.9303643104637943,0.10657370244357511,0.10657370244357511,-0.546294719570939,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,22,61,0.9804005553681979,0.2042326785702623,1.0,1.0,0.0,0.0,0.21946442450542714,1.0,0.7761678767979356,0.7643459766883948,0.3759836199418835,0.9303643104637943,0.726131631893532,0.726131631893532,-0.546294719570939,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,22,17,0.9303643104637943,0.9303643104637943,0.0,0.0,0.0,0.0,0.15935221778413855,0.0,0.0,0.7643459766883948,0.3759836199418835,0.9303643104637943,0.0,0.0,-0.546294719570939,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,22,57,1.2313298983153271,0.0,1.0,0.0,1.0,1.0,0.6382025771494823,1.0,1.2313298983153271,0.7699203610322572,0.387746896740901,0.8770297066187813,0.8770297066187813,0.8770297066187813,-0.33372114048303236,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,22,35,1.1983744234768174,0.7703631618676416,0.0,0.0,0.0,0.0,0.11604623941684766,0.0,0.4280112616091758,0.7699203610322572,0.387746896740901,0.8770297066187813,0.10666654475113968,0.10666654475113968,-0.33372114048303236,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,22,25,1.213120901405114,0.6945508564648828,0.0,0.0,0.0,0.0,0.17547543908132301,0.0,0.5185700449402313,0.7699203610322572,0.387746896740901,0.8770297066187813,0.18247885015389853,0.18247885015389853,-0.33372114048303236,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,22,61,0.5718557858979457,0.8296705370144876,0.0,0.0,0.0,0.0,0.17570969440755313,0.0,-0.25781475111654184,0.7699203610322572,0.387746896740901,0.8770297066187813,0.04735916960429376,0.04735916960429376,-0.33372114048303236,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,22,34,0.8770297066187813,0.8770297066187813,0.0,0.0,0.0,0.0,0.14067645617517624,0.0,0.0,0.7699203610322572,0.387746896740901,0.8770297066187813,0.0,0.0,-0.33372114048303236,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,22,3,1.3464287117228186,0.0,1.0,0.0,1.0,1.0,0.7516311668328486,1.0,1.3464287117228186,0.7519997452958371,0.46596565357993003,0.912043649546825,0.912043649546825,0.912043649546825,-0.2878181232713428,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,22,32,1.214250234699807,0.8448769662227386,0.0,0.0,0.0,0.0,0.04099268589829791,0.0,0.3693732684770684,0.7519997452958371,0.46596565357993003,0.912043649546825,0.06716668332408648,0.06716668332408648,-0.2878181232713428,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,22,21,1.2276742067916957,0.7318600822663288,0.0,0.0,0.0,0.0,0.14084839788021175,0.0,0.4958141245253669,0.7519997452958371,0.46596565357993003,0.912043649546825,0.18018356728049623,0.18018356728049623,-0.2878181232713428,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,22,12,0.9399834836513361,0.14042689707201986,1.0,1.0,0.0,0.0,0.2073515738365665,1.0,0.7995565865793163,0.7519997452958371,0.46596565357993003,0.912043649546825,0.7716167524748052,0.7716167524748052,-0.2878181232713428,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,22,28,0.912043649546825,0.912043649546825,0.0,0.0,0.0,0.0,0.19415929241698088,0.0,0.0,0.7519997452958371,0.46596565357993003,0.912043649546825,0.0,0.0,-0.2878181232713428,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,22,42,1.35,0.0,1.0,1.0,1.0,1.0,0.6986896768677393,1.0,1.35,0.7541026071271797,0.40339540075591207,0.9218387856634507,0.9218387856634507,0.9218387856634507,-0.4803294113491094,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,22,4,1.2062131174780975,0.7761345598508866,0.0,0.0,0.0,0.0,0.1284755312143826,0.0,0.4300785576272108,0.7541026071271797,0.40339540075591207,0.9218387856634507,0.14570422581256404,0.14570422581256404,-0.4803294113491094,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,22,4,1.220676342869375,0.7761345598508866,0.0,0.0,0.0,0.0,0.1284755312143826,0.0,0.44454178301848835,0.7541026071271797,0.40339540075591207,0.9218387856634507,0.14570422581256404,0.14570422581256404,-0.4803294113491094,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,22,28,0.9399008679240416,0.03499404889485816,1.0,1.0,0.0,1.0,0.730149908169291,1.0,0.9049068190291835,0.7541026071271797,0.40339540075591207,0.9218387856634507,0.8868447367685925,0.8868447367685925,-0.4803294113491094,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,22,23,0.9218387856634507,0.9218387856634507,0.0,0.0,0.0,0.0,0.1982552125111517,0.0,0.0,0.7541026071271797,0.40339540075591207,0.9218387856634507,0.0,0.0,-0.4803294113491094,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,22,54,1.35,0.0,1.0,1.0,1.0,1.0,0.7157147430175488,1.0,1.35,0.8109752484211693,0.3279742026997947,0.8929091866563835,0.8929091866563835,0.8929091866563835,-0.49447065677399454,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,22,33,1.2146118065451097,0.7856523972137042,0.0,0.0,0.0,0.0,0.09424224170103801,0.0,0.42895940933140553,0.8109752484211693,0.3279742026997947,0.8929091866563835,0.10725678944267936,0.10725678944267936,-0.49447065677399454,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,22,33,1.2290784390654008,0.7856523972137042,0.0,0.0,0.0,0.0,0.09424224170103801,0.0,0.44342604185169665,0.8109752484211693,0.3279742026997947,0.8929091866563835,0.10725678944267936,0.10725678944267936,-0.49447065677399454,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,22,41,0.658927619835197,0.4953044751267836,0.0,0.0,1.0,0.0,0.22182597430328405,0.0,0.16362314470841338,0.8109752484211693,0.3279742026997947,0.8929091866563835,0.3976047115295999,0.3976047115295999,-0.49447065677399454,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,22,48,0.8929091866563835,0.8929091866563835,0.0,0.0,0.0,0.0,0.17494561215364918,0.0,0.0,0.8109752484211693,0.3279742026997947,0.8929091866563835,0.0,0.0,-0.49447065677399454,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,22,40,1.2863397057186878,0.0,1.0,1.0,1.0,1.0,0.7310043803995427,1.0,1.2863397057186878,0.7011168211738356,0.4762267945422143,0.8943139423714037,0.8943139423714037,0.8943139423714037,-0.4776253304513358,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,22,55,1.212936138446414,0.7445917016828669,0.0,0.0,0.0,0.0,0.13145512194163875,0.0,0.468344436763547,0.7011168211738356,0.4762267945422143,0.8943139423714037,0.1497222406885368,0.1497222406885368,-0.4776253304513358,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,22,55,1.2297204458887738,0.7445917016828669,0.0,0.0,0.0,0.0,0.13145512194163875,0.0,0.4851287442059069,0.7011168211738356,0.4762267945422143,0.8943139423714037,0.1497222406885368,0.1497222406885368,-0.4776253304513358,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,22,46,0.47805325429348877,0.8413051961673501,0.0,0.0,0.0,0.0,0.1472204609692232,0.0,-0.36325194187386134,0.7011168211738356,0.4762267945422143,0.8943139423714037,0.0530087462040536,0.0530087462040536,-0.4776253304513358,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,22,13,0.8943139423714037,0.8943139423714037,0.0,0.0,0.0,0.0,0.2254567565627044,0.0,0.0,0.7011168211738356,0.4762267945422143,0.8943139423714037,0.0,0.0,-0.4776253304513358,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,23,38,1.35,0.0,1.0,1.0,1.0,1.0,0.6952266140215896,1.0,1.35,0.7153441411983003,0.42411717134294685,0.8928793509397311,0.8928793509397311,0.8928793509397311,-0.058173758952310715,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,23,8,1.2213064626436094,0.8719450086021107,0.0,0.0,0.0,0.0,0.09446272664749476,0.0,0.34936145404149876,0.7153441411983003,0.42411717134294685,0.8928793509397311,0.020934342337620482,0.020934342337620482,-0.058173758952310715,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,23,8,1.3368871787571746,0.8719450086021107,0.0,0.0,0.0,0.0,0.09446272664749476,0.0,0.4649421701550639,0.7153441411983003,0.42411717134294685,0.8928793509397311,0.020934342337620482,0.020934342337620482,-0.058173758952310715,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,23,39,0.848445012640834,0.5806275634502067,0.0,0.0,0.0,1.0,0.7222074103379407,0.0,0.26781744919062733,0.7153441411983003,0.42411717134294685,0.8928793509397311,0.3122517874895244,0.3122517874895244,-0.058173758952310715,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,23,44,0.8928793509397311,0.8928793509397311,0.0,0.0,0.0,0.0,0.21438477863680197,0.0,0.0,0.7153441411983003,0.42411717134294685,0.8928793509397311,0.0,0.0,-0.058173758952310715,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,23,40,1.288978617703807,0.0,1.0,1.0,1.0,1.0,0.6606149065939828,1.0,1.288978617703807,0.7507305309830263,0.3728626129198286,0.922790822902905,0.922790822902905,0.922790822902905,-0.19829416127144714,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,23,55,1.2015283967599844,0.6993553649798003,0.0,0.0,0.0,0.0,0.18759415890736303,0.0,0.502173031780184,0.7507305309830263,0.3728626129198286,0.922790822902905,0.2234354579231047,0.2234354579231047,-0.19829416127144714,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,23,55,1.217357360637503,0.6993553649798003,0.0,0.0,0.0,0.0,0.18759415890736303,0.0,0.5180019956577027,0.7507305309830263,0.3728626129198286,0.922790822902905,0.2234354579231047,0.2234354579231047,-0.19829416127144714,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,23,49,0.7621686261298101,0.010534011878696278,1.0,0.0,0.0,1.0,0.6742956769171952,1.0,0.7516346142511138,0.7507305309830263,0.3728626129198286,0.922790822902905,0.9122568110242087,0.9122568110242087,-0.19829416127144714,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,23,25,0.922790822902905,0.922790822902905,0.0,0.0,0.0,0.0,0.11964234727430945,0.0,0.0,0.7507305309830263,0.3728626129198286,0.922790822902905,0.0,0.0,-0.19829416127144714,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,23,57,1.2414893647035854,0.0,1.0,1.0,1.0,0.0,0.19634442293981375,1.0,1.2414893647035854,0.6852437823815486,0.5491945079967853,0.9134361639167411,0.9134361639167411,0.9134361639167411,-0.5244537525957843,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,23,41,1.1917281775094029,0.8543925633268779,0.0,0.0,0.0,0.0,0.1707030586683745,0.0,0.337335614182525,0.6852437823815486,0.5491945079967853,0.9134361639167411,0.05904360058986324,0.05904360058986324,-0.5244537525957843,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,23,10,1.1737096744752435,0.8830137236568687,0.0,0.0,0.0,0.0,0.18479514191039725,0.0,0.29069595081837485,0.6852437823815486,0.5491945079967853,0.9134361639167411,0.030422440259872396,0.030422440259872396,-0.5244537525957843,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,23,18,0.8787225788412898,0.09732952368402577,1.0,1.0,0.0,1.0,0.7183401192088669,1.0,0.781393055157264,0.6852437823815486,0.5491945079967853,0.9134361639167411,0.8161066402327153,0.8161066402327153,-0.5244537525957843,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,23,52,0.9134361639167411,0.9134361639167411,0.0,0.0,0.0,0.0,0.1750732959865151,0.0,0.0,0.6852437823815486,0.5491945079967853,0.9134361639167411,0.0,0.0,-0.5244537525957843,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,23,60,1.230388410430048,0.0,1.0,1.0,1.0,0.0,0.1831553840198063,1.0,1.230388410430048,0.6759037440235882,0.5631093121015562,0.9314336698090754,0.9314336698090754,0.9314336698090754,-0.48569352002831967,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,23,15,1.2178246266742943,0.8042075190383456,0.0,0.0,0.0,0.0,0.14681883410700003,0.0,0.4136171076359486,0.6759037440235882,0.5631093121015562,0.9314336698090754,0.12722615077072974,0.12722615077072974,-0.48569352002831967,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,23,15,1.2373948813383788,0.8042075190383456,0.0,0.0,0.0,0.0,0.14681883410700003,0.0,0.4331873623000332,0.6759037440235882,0.5631093121015562,0.9314336698090754,0.12722615077072974,0.12722615077072974,-0.48569352002831967,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,23,19,0.3506579856700356,0.7973112385891447,0.0,0.0,0.0,0.0,0.24645814588616743,0.0,-0.44665325291910907,0.6759037440235882,0.5631093121015562,0.9314336698090754,0.13412243121993073,0.13412243121993073,-0.48569352002831967,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,23,28,0.9314336698090754,0.9314336698090754,0.0,0.0,0.0,0.0,0.1847374163696246,0.0,0.0,0.6759037440235882,0.5631093121015562,0.9314336698090754,0.0,0.0,-0.48569352002831967,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,23,3,1.35,0.0,1.0,0.0,1.0,1.0,0.7024275110514014,1.0,1.35,0.7281916321631059,0.4199496009556728,0.9015018704980564,0.9015018704980564,0.9015018704980564,-0.2666446468169037,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,23,11,1.1909677842635753,0.7766370598582572,0.0,0.0,0.0,0.0,0.14899366584261792,0.0,0.41433072440531815,0.7281916321631059,0.4199496009556728,0.9015018704980564,0.12486481063979926,0.12486481063979926,-0.2666446468169037,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,23,11,1.2020248818896386,0.7766370598582572,0.0,0.0,0.0,0.0,0.14899366584261792,0.0,0.4253878220313815,0.7281916321631059,0.4199496009556728,0.9015018704980564,0.12486481063979926,0.12486481063979926,-0.2666446468169037,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,23,28,0.7498232769730963,0.0,0.0,0.0,1.0,0.0,0.16789896551021666,0.0,0.7498232769730963,0.7281916321631059,0.4199496009556728,0.9015018704980564,0.9015018704980564,0.9015018704980564,-0.2666446468169037,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,23,0,0.9015018704980564,0.9015018704980564,0.0,0.0,0.0,0.0,0.20251189984667956,0.0,0.0,0.7281916321631059,0.4199496009556728,0.9015018704980564,0.0,0.0,-0.2666446468169037,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,23,24,1.3027532777715132,0.0,1.0,1.0,1.0,1.0,0.7843754751806281,1.0,1.3027532777715132,0.7509379126918965,0.41702357136116164,0.9126813268349924,0.9126813268349924,0.9126813268349924,-0.40789800333212073,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,23,38,1.1806945842711585,0.8289135662530382,0.0,0.0,0.0,0.0,0.19111642203934567,0.0,0.35178101801812023,0.7509379126918965,0.41702357136116164,0.9126813268349924,0.08376776058195412,0.08376776058195412,-0.40789800333212073,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,23,38,1.1925916625272444,0.8289135662530382,0.0,0.0,0.0,0.0,0.19111642203934567,0.0,0.3636780962742061,0.7509379126918965,0.41702357136116164,0.9126813268349924,0.08376776058195412,0.08376776058195412,-0.40789800333212073,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,23,43,0.6044923062027697,0.8461420248155943,0.0,0.0,0.0,0.0,0.20080783795077978,0.0,-0.24164971861282458,0.7509379126918965,0.41702357136116164,0.9126813268349924,0.06653930201939806,0.06653930201939806,-0.40789800333212073,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,23,59,0.9126813268349924,0.9126813268349924,0.0,0.0,0.0,0.0,0.1664372308972337,0.0,0.0,0.7509379126918965,0.41702357136116164,0.9126813268349924,0.0,0.0,-0.40789800333212073,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,24,57,1.2440821704306868,0.0,1.0,1.0,1.0,1.0,0.7515008834852206,1.0,1.2440821704306868,0.7538432156566535,0.4252302797965928,0.8894710822642694,0.8894710822642694,0.8894710822642694,-0.711698233501133,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,24,29,1.2074028215637507,0.8075870547105045,0.0,0.0,0.0,0.0,0.1620139435661245,0.0,0.39981576685324616,0.7538432156566535,0.4252302797965928,0.8894710822642694,0.0818840275537649,0.0818840275537649,-0.711698233501133,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,24,29,1.3232181993844414,0.8075870547105045,0.0,0.0,0.0,0.0,0.1620139435661245,0.0,0.5156311446739369,0.7538432156566535,0.4252302797965928,0.8894710822642694,0.0818840275537649,0.0818840275537649,-0.711698233501133,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,24,32,0.4881539443622758,0.6525629112428727,0.0,0.0,0.0,1.0,0.7948903931531208,0.0,-0.16440896688059686,0.7538432156566535,0.4252302797965928,0.8894710822642694,0.23690817102139672,0.23690817102139672,-0.711698233501133,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,24,14,0.8894710822642694,0.8894710822642694,0.0,0.0,0.0,0.0,0.16133980721384117,0.0,0.0,0.7538432156566535,0.4252302797965928,0.8894710822642694,0.0,0.0,-0.711698233501133,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,24,29,1.3313508827776561,0.0,1.0,1.0,1.0,1.0,0.7356897547534047,1.0,1.3313508827776561,0.754556567234715,0.4044074871755884,0.9055211066046239,0.9055211066046239,0.9055211066046239,-0.49776822828041145,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,24,8,1.2257621922186503,0.7625376202718438,0.0,0.0,0.0,0.0,0.16258191532663308,0.0,0.46322457194680655,0.754556567234715,0.4044074871755884,0.9055211066046239,0.14298348633278013,0.14298348633278013,-0.49776822828041145,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,24,8,1.248346063674995,0.7625376202718438,0.0,0.0,0.0,0.0,0.16258191532663308,0.0,0.4858084434031512,0.754556567234715,0.4044074871755884,0.9055211066046239,0.14298348633278013,0.14298348633278013,-0.49776822828041145,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,24,19,0.6539745845236452,0.7241566134864649,0.0,0.0,0.0,1.0,0.7336458531240273,0.0,-0.07018202896281966,0.754556567234715,0.4044074871755884,0.9055211066046239,0.18136449311815905,0.18136449311815905,-0.49776822828041145,0,1,6,raw
