experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,n_objects,occlusion_flag,hidden_property_flag,crossing_flag
U_extreme_object_count,extreme10_good,oracle,64,8,51,0.9296805553240839,0.9296805553240839,0.0,0.0,0.0,0.0,0.21996054729781822,0.0,0.0,0.4986746080454412,0.8020515330234155,0.9296805553240839,0.0,0.0,0.012145795020578345,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,8,47,1.3211665281127132,0.0,1.0,1.0,1.0,1.0,0.6826299606889508,1.0,1.3211665281127132,0.7465081881180136,0.39647858601531927,0.8953261121985112,0.8953261121985112,0.8953261121985112,-0.5321688374656778,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,8,44,1.2654639456332273,0.833037829593961,0.0,0.0,0.0,0.0,0.08755985056699371,0.0,0.4324261160392663,0.7465081881180136,0.39647858601531927,0.8953261121985112,0.062288282604550216,0.062288282604550216,-0.5321688374656778,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,8,44,1.3914597864556237,0.833037829593961,0.0,0.0,0.0,0.0,0.08755985056699371,0.0,0.5584219568616627,0.7465081881180136,0.39647858601531927,0.8953261121985112,0.062288282604550216,0.062288282604550216,-0.5321688374656778,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,8,45,0.5411531631195882,0.8953261121985112,0.0,0.0,0.0,0.0,0.1511122177402075,0.0,-0.35417294907892305,0.7465081881180136,0.39647858601531927,0.8953261121985112,0.0,0.0,-0.5321688374656778,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,8,45,0.8953261121985112,0.8953261121985112,0.0,0.0,0.0,0.0,0.1511122177402075,0.0,0.0,0.7465081881180136,0.39647858601531927,0.8953261121985112,0.0,0.0,-0.5321688374656778,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,8,5,1.0575847050496094,0.06515881209614105,1.0,1.0,0.0,1.0,0.6666747368302597,1.0,0.9924258929534684,0.6483348352185208,0.4514469474832291,0.9328764610329922,0.8677176489368511,0.8677176489368511,-0.11054717736643795,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,8,61,1.2075929119334188,0.7765083701124404,0.0,0.0,0.0,0.0,0.1089460778326712,0.0,0.43108454182097833,0.6483348352185208,0.4514469474832291,0.9328764610329922,0.1563680909205517,0.1563680909205517,-0.11054717736643795,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,8,61,1.3217140493577657,0.7765083701124404,0.0,0.0,0.0,0.0,0.1089460778326712,0.0,0.5452056792453253,0.6483348352185208,0.4514469474832291,0.9328764610329922,0.1563680909205517,0.1563680909205517,-0.11054717736643795,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,8,41,0.6984456329187265,0.06742049305234515,1.0,1.0,0.0,0.0,0.16658689053141607,1.0,0.6310251398663813,0.6483348352185208,0.4514469474832291,0.9328764610329922,0.8654559679806471,0.8654559679806471,-0.11054717736643795,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,8,4,0.9328764610329922,0.9328764610329922,0.0,0.0,0.0,0.0,0.16227179444935724,0.0,0.0,0.6483348352185208,0.4514469474832291,0.9328764610329922,0.0,0.0,-0.11054717736643795,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,8,50,0.9099539187775851,0.06014047906757207,1.0,1.0,0.0,1.0,0.7218308415557053,0.0,0.8498134397100131,0.577508306751025,0.6780679015490846,0.9044936306618708,0.8443531515942988,0.8443531515942988,-0.5932045465927435,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,8,43,1.2186089505260715,0.9044936306618708,0.0,0.0,0.0,0.0,0.13766868232284016,0.0,0.3141153198642007,0.577508306751025,0.6780679015490846,0.9044936306618708,0.0,0.0,-0.5932045465927435,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,8,43,1.3367350592680591,0.9044936306618708,0.0,0.0,0.0,0.0,0.13766868232284016,0.0,0.4322414286061883,0.577508306751025,0.6780679015490846,0.9044936306618708,0.0,0.0,-0.5932045465927435,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,8,41,0.29838246896887094,0.7734668783992564,0.0,0.0,0.0,0.0,0.10661102148080613,0.0,-0.4750844094303855,0.577508306751025,0.6780679015490846,0.9044936306618708,0.1310267522626144,0.1310267522626144,-0.5932045465927435,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,8,43,0.9044936306618708,0.9044936306618708,0.0,0.0,0.0,0.0,0.13766868232284016,0.0,0.0,0.577508306751025,0.6780679015490846,0.9044936306618708,0.0,0.0,-0.5932045465927435,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,9,20,0.7492623207380423,0.7354561483324235,0.0,0.0,0.0,0.0,0.12824176237424922,0.0,0.013806172405618877,0.4899445789649812,0.8391504638930635,0.9336626167450464,0.1982064684126229,0.1982064684126229,-0.42816447036601163,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,9,1,1.1911322268977296,0.8392358026449123,0.0,0.0,0.0,0.0,0.1331433049160617,0.0,0.3518964242528173,0.4899445789649812,0.8391504638930635,0.9336626167450464,0.0944268141001341,0.0944268141001341,-0.42816447036601163,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,9,0,1.2055987637978691,0.7568530202803455,0.0,0.0,0.0,0.0,0.19870846317392243,0.0,0.4487457435175236,0.4899445789649812,0.8391504638930635,0.9336626167450464,0.17680959646470085,0.17680959646470085,-0.42816447036601163,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,9,47,0.47144975376658593,0.8832189814175172,0.0,0.0,0.0,0.0,0.227146601974547,0.0,-0.41176922765093127,0.4899445789649812,0.8391504638930635,0.9336626167450464,0.05044363532752916,0.05044363532752916,-0.42816447036601163,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,9,62,0.9336626167450464,0.9336626167450464,0.0,0.0,0.0,0.0,0.19275669726916606,0.0,0.0,0.4899445789649812,0.8391504638930635,0.9336626167450464,0.0,0.0,-0.42816447036601163,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,9,22,1.2791310988474163,0.0,1.0,1.0,1.0,1.0,0.6773651486805738,1.0,1.2791310988474163,0.662912481861927,0.5133808679988278,0.8984799283948594,0.8984799283948594,0.8984799283948594,-0.3834306326841758,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,9,59,1.228586537716416,0.8714277542606476,0.0,0.0,0.0,0.0,0.12514641113220032,0.0,0.35715878345576846,0.662912481861927,0.5133808679988278,0.8984799283948594,0.027052174134211793,0.027052174134211793,-0.3834306326841758,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,9,59,1.3492084643383273,0.8714277542606476,0.0,0.0,0.0,0.0,0.12514641113220032,0.0,0.47778071007767975,0.662912481861927,0.5133808679988278,0.8984799283948594,0.027052174134211793,0.027052174134211793,-0.3834306326841758,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,9,47,0.8980437844025564,0.5651619935309224,0.0,0.0,1.0,0.0,0.19985298127154744,0.0,0.33288179087163394,0.662912481861927,0.5133808679988278,0.8984799283948594,0.3333179348639369,0.3333179348639369,-0.3834306326841758,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,9,13,0.8984799283948594,0.8984799283948594,0.0,0.0,0.0,0.0,0.16003453994353628,0.0,0.0,0.662912481861927,0.5133808679988278,0.8984799283948594,0.0,0.0,-0.3834306326841758,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,9,16,1.1769003554864381,0.0,1.0,1.0,1.0,0.0,0.23323987249203215,1.0,1.1769003554864381,0.7584064907280257,0.3445542890607347,0.8856583081410806,0.8856583081410806,0.8856583081410806,-0.5983450184464928,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,9,28,1.1861962247219564,0.8823666193490112,0.0,0.0,0.0,0.0,0.2116804629760415,0.0,0.30382960537294523,0.7584064907280257,0.3445542890607347,0.8856583081410806,0.003291688792069425,0.003291688792069425,-0.5983450184464928,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,9,28,1.3009994518272547,0.8823666193490112,0.0,0.0,0.0,0.0,0.2116804629760415,0.0,0.41863283247824357,0.7584064907280257,0.3445542890607347,0.8856583081410806,0.003291688792069425,0.003291688792069425,-0.5983450184464928,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,9,45,0.9031433055295529,0.17659470863394158,1.0,0.0,0.0,0.0,0.1729504943459935,1.0,0.7265485968956114,0.7584064907280257,0.3445542890607347,0.8856583081410806,0.709063599507139,0.709063599507139,-0.5983450184464928,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,9,49,0.8856583081410806,0.8856583081410806,0.0,0.0,0.0,0.0,0.2613181128883745,0.0,0.0,0.7584064907280257,0.3445542890607347,0.8856583081410806,0.0,0.0,-0.5983450184464928,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,9,25,1.0372028803406186,0.0,0.0,0.0,1.0,1.0,0.7626993029921197,0.0,1.0372028803406186,0.6248158432483356,0.6747874524506579,0.917409953314897,0.917409953314897,0.917409953314897,-0.8348731188310686,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,9,24,1.2167884318840863,0.9040822645721626,0.0,0.0,0.0,0.0,0.16792480359657502,0.0,0.3127061673119237,0.6248158432483356,0.6747874524506579,0.917409953314897,0.01332768874273449,0.01332768874273449,-0.8348731188310686,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,9,24,1.3360198715220553,0.9040822645721626,0.0,0.0,0.0,0.0,0.16792480359657502,0.0,0.4319376069498927,0.6248158432483356,0.6747874524506579,0.917409953314897,0.01332768874273449,0.01332768874273449,-0.8348731188310686,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,9,45,0.6375765345545225,0.5805754300542982,0.0,0.0,0.0,1.0,0.7680639377451488,0.0,0.05700110450022422,0.6248158432483356,0.6747874524506579,0.917409953314897,0.3368345232605988,0.3368345232605988,-0.8348731188310686,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,9,60,0.917409953314897,0.917409953314897,0.0,0.0,0.0,0.0,0.2854783780687387,0.0,0.0,0.6248158432483356,0.6747874524506579,0.917409953314897,0.0,0.0,-0.8348731188310686,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,10,17,0.7264468829577188,0.8447417786909216,0.0,0.0,0.0,0.0,0.21448790913005605,0.0,-0.11829489573320284,0.5333719410179482,0.7902948164379262,0.9309027319665593,0.08616095327563766,0.08616095327563766,0.04488340263391856,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,10,56,1.203533976580427,0.7917342967975021,0.0,0.0,0.0,0.0,0.14500575242197644,0.0,0.41179967978292487,0.5333719410179482,0.7902948164379262,0.9309027319665593,0.1391684351690572,0.1391684351690572,0.04488340263391856,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,10,56,1.21913964752261,0.7917342967975021,0.0,0.0,0.0,0.0,0.14500575242197644,0.0,0.4274053507251079,0.5333719410179482,0.7902948164379262,0.9309027319665593,0.1391684351690572,0.1391684351690572,0.04488340263391856,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,10,41,0.6794481026309968,0.22858992462187944,1.0,1.0,0.0,0.0,0.22388403749579053,0.0,0.4508581780091173,0.5333719410179482,0.7902948164379262,0.9309027319665593,0.7023128073446798,0.7023128073446798,0.04488340263391856,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,10,47,0.9309027319665593,0.9309027319665593,0.0,0.0,0.0,0.0,0.12436868698794448,0.0,0.0,0.5333719410179482,0.7902948164379262,0.9309027319665593,0.0,0.0,0.04488340263391856,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,10,53,1.1939814370603883,0.0,1.0,0.0,1.0,1.0,0.7771831311358187,1.0,1.1939814370603883,0.6949229147580598,0.46900746358950696,0.914236775489495,0.914236775489495,0.914236775489495,-0.2726012526114078,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,10,7,1.2126925330085392,0.9081994454281916,0.0,0.0,0.0,0.0,0.17311659151473258,0.0,0.30449308758034754,0.6949229147580598,0.46900746358950696,0.914236775489495,0.006037330061303359,0.006037330061303359,-0.2726012526114078,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,10,7,1.331665736605103,0.9081994454281916,0.0,0.0,0.0,0.0,0.17311659151473258,0.0,0.42346629117691137,0.6949229147580598,0.46900746358950696,0.914236775489495,0.006037330061303359,0.006037330061303359,-0.2726012526114078,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,10,41,0.931890901625138,0.0,1.0,1.0,0.0,1.0,0.748540708442506,1.0,0.931890901625138,0.6949229147580598,0.46900746358950696,0.914236775489495,0.914236775489495,0.914236775489495,-0.2726012526114078,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,10,51,0.914236775489495,0.914236775489495,0.0,0.0,0.0,0.0,0.25020568474004073,0.0,0.0,0.6949229147580598,0.46900746358950696,0.914236775489495,0.0,0.0,-0.2726012526114078,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,10,1,1.2245174986468332,0.0,1.0,1.0,1.0,1.0,0.7110739729373242,1.0,1.2245174986468332,0.7060350831873996,0.39276417787730994,0.8956080124065117,0.8956080124065117,0.8956080124065117,-0.5607044391024999,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,10,62,1.243377849102782,0.8956080124065117,0.0,0.0,0.0,0.0,0.07641545714542983,0.0,0.3477698366962704,0.7060350831873996,0.39276417787730994,0.8956080124065117,0.0,0.0,-0.5607044391024999,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,10,62,1.3635552858722038,0.8956080124065117,0.0,0.0,0.0,0.0,0.07641545714542983,0.0,0.4679472734656921,0.7060350831873996,0.39276417787730994,0.8956080124065117,0.0,0.0,-0.5607044391024999,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,10,61,0.4567660478876516,0.7334200480373075,0.0,0.0,0.0,0.0,0.13357733836354413,0.0,-0.2766540001496559,0.7060350831873996,0.39276417787730994,0.8956080124065117,0.16218796436920413,0.16218796436920413,-0.5607044391024999,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,10,62,0.8956080124065117,0.8956080124065117,0.0,0.0,0.0,0.0,0.07641545714542983,0.0,0.0,0.7060350831873996,0.39276417787730994,0.8956080124065117,0.0,0.0,-0.5607044391024999,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,10,55,1.1181431063348115,0.10571926784885899,1.0,1.0,0.0,1.0,0.7249327303952494,0.0,1.0124238384859525,0.590022744641456,0.7302150012569995,0.9180147989457075,0.8122955310968485,0.8122955310968485,-0.8242259448077622,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,10,37,1.2121487234480055,0.8672562680899772,0.0,0.0,0.0,0.0,0.11863460063735504,0.0,0.34489245535802826,0.590022744641456,0.7302150012569995,0.9180147989457075,0.05075853085573023,0.05075853085573023,-0.8242259448077622,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,10,37,1.3267096723776943,0.8672562680899772,0.0,0.0,0.0,0.0,0.11863460063735504,0.0,0.4594534042877171,0.590022744641456,0.7302150012569995,0.9180147989457075,0.05075853085573023,0.05075853085573023,-0.8242259448077622,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,10,61,0.4968825214346615,0.8561190619487924,0.0,0.0,0.0,0.0,0.18747601236573766,0.0,-0.3592365405141309,0.590022744641456,0.7302150012569995,0.9180147989457075,0.061895736996915085,0.061895736996915085,-0.8242259448077622,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,10,28,0.9180147989457075,0.9180147989457075,0.0,0.0,0.0,0.0,0.23535368127522271,0.0,0.0,0.590022744641456,0.7302150012569995,0.9180147989457075,0.0,0.0,-0.8242259448077622,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,11,63,0.743818382855766,0.7786519547081392,0.0,0.0,0.0,0.0,0.16516327754033025,0.0,-0.034833571852373235,0.5279594131625137,0.8009334119127363,0.9211784635808384,0.14252650887269924,0.14252650887269924,-0.4629340194384735,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,11,36,1.1951658818871314,0.8336164824063171,0.0,0.0,0.0,0.0,0.145702690925374,0.0,0.3615493994808142,0.5279594131625137,0.8009334119127363,0.9211784635808384,0.0875619811745213,0.0875619811745213,-0.4629340194384735,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,11,58,1.1942071587715344,0.8516407371391342,0.0,0.0,0.0,0.0,0.19883448055366904,0.0,0.34256642163240014,0.5279594131625137,0.8009334119127363,0.9211784635808384,0.0695377264417042,0.0695377264417042,-0.4629340194384735,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,11,45,0.38134247665531673,0.8693021374924568,0.0,0.0,0.0,0.0,0.2024315865986431,0.0,-0.48795966083714004,0.5279594131625137,0.8009334119127363,0.9211784635808384,0.051876326088381663,0.051876326088381663,-0.4629340194384735,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,11,21,0.9211784635808384,0.9211784635808384,0.0,0.0,0.0,0.0,0.1355224642826774,0.0,0.0,0.5279594131625137,0.8009334119127363,0.9211784635808384,0.0,0.0,-0.4629340194384735,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,11,52,1.35,0.0,1.0,1.0,1.0,1.0,0.6983961411956928,1.0,1.35,0.7158655967825904,0.444648731381743,0.9128848666821432,0.9128848666821432,0.9128848666821432,-0.5463146214109948,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,11,13,1.2193823831636117,0.9055577417149084,0.0,0.0,0.0,0.0,0.13577962948287167,0.0,0.31382464144870326,0.7158655967825904,0.444648731381743,0.9128848666821432,0.007327124967234755,0.007327124967234755,-0.5463146214109948,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,11,13,1.3369480375909264,0.9055577417149084,0.0,0.0,0.0,0.0,0.13577962948287167,0.0,0.43139029587601796,0.7158655967825904,0.444648731381743,0.9128848666821432,0.007327124967234755,0.007327124967234755,-0.5463146214109948,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,11,45,1.1848338736733617,0.0,1.0,1.0,1.0,1.0,0.8010243352100741,1.0,1.1848338736733617,0.7158655967825904,0.444648731381743,0.9128848666821432,0.9128848666821432,0.9128848666821432,-0.5463146214109948,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,11,5,0.9128848666821432,0.9128848666821432,0.0,0.0,0.0,0.0,0.16953287481604273,0.0,0.0,0.7158655967825904,0.444648731381743,0.9128848666821432,0.0,0.0,-0.5463146214109948,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,11,29,1.122695127900053,0.0,1.0,1.0,1.0,0.0,0.1666265254427159,1.0,1.122695127900053,0.6742140361595876,0.3934139362220309,0.8734363956177339,0.8734363956177339,0.8734363956177339,-0.250248864677806,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,11,48,1.1991855927330317,0.788138707642211,0.0,0.0,0.0,0.0,0.1338034118665684,0.0,0.41104688509082077,0.6742140361595876,0.3934139362220309,0.8734363956177339,0.08529768797552295,0.08529768797552295,-0.250248864677806,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,11,48,1.3124522219844923,0.788138707642211,0.0,0.0,0.0,0.0,0.1338034118665684,0.0,0.5243135143422814,0.6742140361595876,0.3934139362220309,0.8734363956177339,0.08529768797552295,0.08529768797552295,-0.250248864677806,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,11,39,0.7752146161981174,0.0,0.0,0.0,1.0,0.0,0.19464849588006608,0.0,0.7752146161981174,0.6742140361595876,0.3934139362220309,0.8734363956177339,0.8734363956177339,0.8734363956177339,-0.250248864677806,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,11,0,0.8734363956177339,0.8734363956177339,0.0,0.0,0.0,0.0,0.1806939894072423,0.0,0.0,0.6742140361595876,0.3934139362220309,0.8734363956177339,0.0,0.0,-0.250248864677806,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,11,7,0.9870483543483012,0.06833851304111949,1.0,0.0,0.0,1.0,0.6734249591386451,0.0,0.9187098413071817,0.6217530127943394,0.6819491454697495,0.9135164907198792,0.8451779776787597,0.8451779776787597,-0.6974384981518938,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,11,49,1.2282088760596486,0.9104184900462678,0.0,0.0,0.0,0.0,0.11960758935183483,0.0,0.3177903860133807,0.6217530127943394,0.6819491454697495,0.9135164907198792,0.003098000673611323,0.003098000673611323,-0.6974384981518938,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,11,29,1.3485870220672707,0.9032919139590951,0.0,0.0,0.0,0.0,0.17405936708224093,0.0,0.4452951081081755,0.6217530127943394,0.6819491454697495,0.9135164907198792,0.010224576760784032,0.010224576760784032,-0.6974384981518938,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,11,39,0.377360342992012,0.7480554075952661,0.0,0.0,0.0,0.0,0.19498655451596011,0.0,-0.37069506460325413,0.6217530127943394,0.6819491454697495,0.9135164907198792,0.16546108312461305,0.16546108312461305,-0.6974384981518938,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,11,47,0.9135164907198792,0.9135164907198792,0.0,0.0,0.0,0.0,0.20260480219007465,0.0,0.0,0.6217530127943394,0.6819491454697495,0.9135164907198792,0.0,0.0,-0.6974384981518938,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,12,12,0.7298626980019963,0.8375580132669094,0.0,0.0,0.0,0.0,0.12800033690660442,0.0,-0.10769531526491305,0.5055563552181009,0.8280147587818785,0.9353672873738507,0.09780927410694129,0.09780927410694129,-0.03053555205165735,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,12,61,1.19459726943798,0.7818052619882002,0.0,0.0,0.0,0.0,0.20342431257572735,0.0,0.41279200744977984,0.5055563552181009,0.8280147587818785,0.9353672873738507,0.15356202538565045,0.15356202538565045,-0.03053555205165735,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,12,61,1.2114019257390143,0.7818052619882002,0.0,0.0,0.0,0.0,0.20342431257572735,0.0,0.42959666375081407,0.5055563552181009,0.8280147587818785,0.9353672873738507,0.15356202538565045,0.15356202538565045,-0.03053555205165735,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,12,61,0.7085402263825061,0.7818052619882002,0.0,0.0,0.0,0.0,0.20342431257572735,0.0,-0.07326503560569408,0.5055563552181009,0.8280147587818785,0.9353672873738507,0.15356202538565045,0.15356202538565045,-0.03053555205165735,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,12,10,0.9353672873738507,0.9353672873738507,0.0,0.0,0.0,0.0,0.186433753318463,0.0,0.0,0.5055563552181009,0.8280147587818785,0.9353672873738507,0.0,0.0,-0.03053555205165735,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,12,35,1.2954024098615906,0.0,1.0,1.0,1.0,1.0,0.7832051212187788,1.0,1.2954024098615906,0.6674986772510544,0.43989491806469705,0.917114778568956,0.917114778568956,0.917114778568956,-0.49497084101995076,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,12,15,1.186037859230798,0.7926167256571861,0.0,0.0,0.0,0.0,0.16828841718110446,0.0,0.39342113357361197,0.6674986772510544,0.43989491806469705,0.917114778568956,0.12449805291176985,0.12449805291176985,-0.49497084101995076,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
