experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
A_controlled_object_binding,good,combined_repair,2,0,1,1.179615376434907,0.8950121988883498,0.0,0.0,0.0,0.0,0.19627866192367288,0.0,0.2846031775465573,0.5464406242129611,0.8965279899291329,0.8980437809699159,0.0030315820815660643,0.0030315820815660643,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,observable_repair,2,0,1,1.1701512249806096,0.8950121988883498,0.0,0.0,0.0,0.0,0.19627866192367288,0.0,0.2751390260922598,0.5464406242129611,0.8965279899291329,0.8980437809699159,0.0030315820815660643,0.0030315820815660643,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,random,2,0,1,0.6251231714999427,0.8950121988883498,0.0,0.0,0.0,0.0,0.19627866192367288,0.0,-0.26988902738840714,0.5464406242129611,0.8965279899291329,0.8980437809699159,0.0030315820815660643,0.0030315820815660643,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,oracle,2,0,0,0.8980437809699159,0.8980437809699159,0.0,0.0,0.0,0.0,0.28120519648736375,0.0,0.0,0.5464406242129611,0.8965279899291329,0.8980437809699159,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,good,raw,4,0,1,0.7242190350876375,0.1971540532950334,1.0,1.0,0.0,0.0,0.15482875119774386,0.0,0.5270649817926041,0.5025785622816198,0.6806662851208529,0.915727826608171,0.7185737733131375,0.7185737733131375,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,identity_consistent,4,0,0,0.7413403866465286,0.8114262999703395,0.0,0.0,0.0,0.0,0.1906090123789265,0.0,-0.07008591332381098,0.5025785622816198,0.6806662851208529,0.915727826608171,0.10430152663783143,0.10430152663783143,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,property_calibrated,4,0,1,0.6293863727104746,0.1971540532950334,1.0,1.0,0.0,0.0,0.15482875119774386,0.0,0.43223231941544116,0.5025785622816198,0.6806662851208529,0.915727826608171,0.7185737733131375,0.7185737733131375,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,targeted_probe,4,0,3,0.5077051490078802,0.915727826608171,0.0,0.0,0.0,0.0,0.10441939518368085,0.0,-0.40802267760029076,0.5025785622816198,0.6806662851208529,0.915727826608171,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,combined_repair,4,0,3,1.1487690256687106,0.915727826608171,0.0,0.0,0.0,0.0,0.10441939518368085,0.0,0.23304119906053966,0.5025785622816198,0.6806662851208529,0.915727826608171,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,observable_repair,4,0,0,1.1619525914013704,0.8114262999703395,0.0,0.0,0.0,0.0,0.1906090123789265,0.0,0.35052629143103087,0.5025785622816198,0.6806662851208529,0.915727826608171,0.10430152663783143,0.10430152663783143,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,random,4,0,2,0.32072400880788804,0.7983569606098677,0.0,0.0,0.0,0.0,0.17530893143663562,0.0,-0.4776329518019797,0.5025785622816198,0.6806662851208529,0.915727826608171,0.11737086599830326,0.11737086599830326,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,oracle,4,0,3,0.915727826608171,0.915727826608171,0.0,0.0,0.0,0.0,0.10441939518368085,0.0,0.0,0.5025785622816198,0.6806662851208529,0.915727826608171,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,good,raw,8,0,1,0.6345489924808789,0.8578132836274773,0.0,0.0,0.0,0.0,0.15213521970508756,0.0,-0.2232642911465984,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.058168975618117846,0.058168975618117846,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,identity_consistent,8,0,1,0.7888769924808791,0.8578132836274773,0.0,0.0,0.0,0.0,0.15213521970508756,0.0,-0.06893629114659827,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.058168975618117846,0.058168975618117846,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,property_calibrated,8,0,1,0.5453788589391564,0.8578132836274773,0.0,0.0,0.0,0.0,0.15213521970508756,0.0,-0.31243442468832094,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.058168975618117846,0.058168975618117846,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,targeted_probe,8,0,1,0.6675405715344074,0.8578132836274773,0.0,0.0,0.0,0.0,0.15213521970508756,0.0,-0.19027271209306995,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.058168975618117846,0.058168975618117846,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,combined_repair,8,0,3,1.1537966276371319,0.8752189660748452,0.0,0.0,0.0,0.0,0.1853725464338979,0.0,0.2785776615622867,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.04076329317075,0.04076329317075,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,observable_repair,8,0,3,1.1503579632732932,0.8752189660748452,0.0,0.0,0.0,0.0,0.1853725464338979,0.0,0.27513899719844803,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.04076329317075,0.04076329317075,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,random,8,0,5,0.5532634597261731,0.8916592620989913,0.0,0.0,0.0,0.0,0.18735700603821293,0.0,-0.3383958023728182,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.02432299714660391,0.02432299714660391,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,oracle,8,0,4,0.9159822592455952,0.9159822592455952,0.0,0.0,0.0,0.0,0.2022304901934004,0.0,0.0,0.5050868470368605,0.8787134914607162,0.9159822592455952,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,good,raw,16,0,9,0.7867708562364365,0.7918731611967436,0.0,0.0,0.0,0.0,0.10770847535863694,0.0,-0.005102304960307058,0.49464133185473985,0.8429814146398008,0.9138624808937709,0.12198931969702731,0.12198931969702731,0.3232386500348055,deployable_no_leak,False,False,none,-1,0
